id,smiles,epa,0_x,1_x,2_x,3_x,mlp prediction,0_y,1_y,2_y,3_y,rnn prediction,0,1,2,3,cnn prediction
molid6201,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.0,0.04012814,0.5954028,0.32145786,0.04301118,1,0.0108068,0.32207600000000003,0.49996599999999997,0.167151,2,0.146543,0.40253,0.320376,0.130551,1.0
molid6220,C=CC(C)(CCC=C(C)C)OC,3.0,0.024707554,0.14825982,0.35675544,0.4702772,3,0.122303,0.0642158,0.215439,0.598042,3,0.08457039999999999,0.22455999999999998,0.35405,0.336819,2.0
molid6260,COC(=O)c1ccco1,1.0,0.03214996,0.24925205,0.4180142,0.30058378,2,0.05933189999999999,0.310657,0.42675799999999997,0.203253,2,0.148446,0.326329,0.360068,0.165157,2.0
molid6270,CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,2.0,0.08961032,0.3498314,0.36430216,0.19625616,2,0.04179480000000001,0.168433,0.468102,0.321669,2,0.024293900000000004,0.070278,0.258604,0.646824,3.0
molid6271,Brc1c(Br)c(Br)c(OCCOc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,3.0,0.16415313,0.19054301,0.26809064,0.3772133,3,0.0522648,0.200877,0.259765,0.48709300000000005,3,0.131119,0.17818699999999998,0.211008,0.47968599999999995,3.0
molid6273,BrC(Br)(Br)c1ccc2ccccc2n1,3.0,0.11375487,0.36440971,0.34727904,0.17455636,1,0.040414099999999994,0.288258,0.307096,0.36423099999999997,3,0.277147,0.353646,0.238808,0.13039800000000001,1.0
molid6275,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.0,0.20486557,0.29839975,0.28669935,0.21003534,1,0.0363175,0.386398,0.41984499999999997,0.15744,2,0.0822585,0.23199699999999998,0.34324899999999997,0.342496,2.0
molid6287,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,2.0,0.24423733,0.5307628000000001,0.19395424,0.031045651,1,0.075465,0.532109,0.353555,0.038871300000000004,1,0.15225,0.369342,0.331165,0.147243,1.0
molid6292,COC(C)C=O,2.0,0.005964476999999999,0.0945109,0.35047537,0.5490493000000001,3,0.285075,0.0697273,0.16558900000000001,0.479608,3,0.15329,0.24057699999999999,0.321369,0.28476399999999996,2.0
molid6303,CC1=CC(=O)OC1=O,2.0,0.076670475,0.2460652,0.36045736,0.31680697,2,0.0358881,0.177089,0.36648000000000003,0.420544,3,0.137656,0.313461,0.3548,0.194083,2.0
molid6306,O=C1CCCN1,1.0,0.25071509999999997,0.30739892,0.26551676,0.17636923,1,0.0709188,0.45319499999999996,0.406116,0.0697701,1,0.167121,0.335445,0.349007,0.148427,2.0
molid6318,CCN(COC)N=O,2.0,0.18808937,0.33603752,0.29802929999999994,0.17784382,1,0.5471600000000001,0.29639899999999997,0.142576,0.0138644,0,0.0875662,0.191975,0.332201,0.388258,3.0
molid6325,O=C(O)c1cc(O)cc(C(=O)O)c1,3.0,0.001694725,0.05200623,0.30129190000000006,0.64500713,3,0.181677,0.187074,0.30176,0.329489,3,0.31298899999999996,0.28101,0.254272,0.151729,0.0
molid6345,CCOc1ccc(NC(C)=O)cc1,2.0,0.24524148,0.39109853,0.26006195,0.10359805,1,0.018385,0.0951623,0.354045,0.532407,3,0.148845,0.341019,0.359265,0.150871,2.0
molid6362,CC(=O)OC1CCCCC1,3.0,0.022905715,0.10504894,0.30340558,0.56863976,3,0.00374194,0.0937295,0.40020300000000003,0.502325,3,0.150943,0.275962,0.330514,0.24258200000000002,2.0
molid6369,CCC=C(C)C=O,2.0,0.0061697769999999996,0.11817466,0.38713568,0.48851990000000006,3,0.00641125,0.0822008,0.295074,0.616314,3,0.13455699999999998,0.33784000000000003,0.375407,0.152196,2.0
molid6377,CCOC(=O)C=[N+]=N,1.0,0.31172064,0.30556318,0.234179,0.14853716,0,0.0382505,0.395665,0.413095,0.152989,2,0.13691199999999998,0.297675,0.34952300000000003,0.21589,2.0
molid6390,CN=C=O,1.0,0.18814924,0.35784337,0.2969363,0.15707104,1,0.186952,0.392898,0.347625,0.07252439999999999,1,0.21065100000000003,0.310591,0.314819,0.163939,2.0
molid6400,Cc1ccc(C)[nH]1,1.0,0.09195123,0.31350496,0.36228344,0.23226027,2,0.016573400000000002,0.172127,0.45286000000000004,0.35844000000000004,2,0.128485,0.354198,0.383614,0.133704,2.0
molid6401,O=NN(CC(F)(F)F)CC(F)(F)F,1.0,0.3696687,0.33677793,0.20110208,0.09245125,0,0.0444848,0.695711,0.227512,0.0322917,1,0.450147,0.233114,0.181178,0.135561,0.0
molid6414,CCCCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCCCC,3.0,0.00015897899999999998,0.0076029209999999995,0.11872642,0.8735117,3,0.00174353,0.0254085,0.241684,0.731163,3,,,,,
molid6462,Nc1ccc(S(N)(=O)=O)cc1,2.0,0.033844393,0.22680585,0.40213412,0.33721563,2,0.00217684,0.0673578,0.23826599999999998,0.6922,3,0.134701,0.26608200000000004,0.343426,0.255792,2.0
molid6464,NC(=O)NC(=O)Cc1ccccc1,2.0,0.018289661000000002,0.15055327,0.38050026,0.45065677,3,0.00261115,0.0510664,0.331246,0.6150770000000001,3,0.169398,0.32755700000000004,0.340598,0.162447,2.0
molid6466,NC(N)=[Se],0.0,0.5067170999999999,0.34725726,0.117882036,0.02814358,0,0.804374,0.12500799999999998,0.049917199999999995,0.020701400000000002,0,,,,,
molid6471,O=C(CCl)c1ccc(O)cc1,1.0,0.21315816,0.41969112,0.27071609999999996,0.09643457,1,0.644556,0.178297,0.11258599999999999,0.0645616,0,0.158497,0.411894,0.33281700000000003,0.0967921,1.0
molid6475,OCC[N+](CCO)(CCO)CCO,2.0,0.11415519,0.18078974,0.29344580000000003,0.4116093,3,0.0664957,0.364719,0.43186499999999994,0.13692000000000001,2,0.119487,0.12428,0.291831,0.46440200000000004,3.0
molid6504,O=P(OCCCl)(OCCCl)OCC(CO)(CO)COP(=O)(OCCCl)OCCCl,2.0,0.78183043,0.16456993,0.042105142000000005,0.011494529,0,0.386266,0.26222199999999996,0.193907,0.157605,0,0.355285,0.254133,0.213811,0.176772,0.0
molid6506,Nc1ccc(Cl)c([N+](=O)[O-])c1,1.0,0.09496717,0.33331048,0.36320257,0.20851982,2,0.045394699999999996,0.38046399999999997,0.42292299999999994,0.151219,2,0.114087,0.425569,0.371367,0.0889766,1.0
molid6515,CCc1oc2ccccc2c1CC(=NCCN1CCOCC1)NO,2.0,0.02381465,0.5353054,0.38269840000000005,0.05818157,1,0.0485376,0.620578,0.301248,0.029636900000000004,1,0.20995,0.27355999999999997,0.30981,0.20668000000000003,2.0
molid6532,CCn1c2c(c3cc(N)ccc31)CCCC2,1.0,0.15066636,0.4934611,0.28543636,0.07043614,1,0.145227,0.412182,0.373542,0.06904869999999999,1,0.184848,0.349041,0.32469000000000003,0.141421,1.0
molid6558,CCOP(=O)(OCC)C(SCC)(Sc1ccccc1)P(=O)(OCC)OCC,0.0,0.83870226,0.12212453,0.029836217,0.00933698,0,0.878316,0.10046000000000001,0.0168518,0.00437139,0,0.369586,0.245687,0.20269700000000002,0.182031,0.0
molid6572,C=CCOc1ccccc1C(=O)NCCO,2.0,0.11606018,0.30464733,0.3451513,0.23414122,2,0.019837200000000003,0.12256800000000001,0.389919,0.46767600000000004,3,0.0999028,0.296926,0.394947,0.208225,2.0
molid6580,CCC(CC)COCCOCCCN1C(=O)C2C3C=CC(C3)C2C1=O,3.0,0.16571172,0.15946129999999997,0.25425997,0.42056704,3,0.161332,0.46591499999999997,0.297245,0.0755086,1,0.07791010000000001,0.251346,0.382288,0.288456,2.0
molid6592,Cn1ccnc1Cc1nn[nH]n1,2.0,0.13283387,0.6924249,0.16419336,0.010547902,1,0.0152174,0.41730500000000004,0.491989,0.0754886,2,0.11193900000000001,0.357687,0.379648,0.150727,2.0
molid6595,CC(C)(C)c1ccc(C(=O)OCC(Cl)(Cl)Cl)o1,2.0,0.05005454,0.20651420000000004,0.3707034,0.37272790000000006,3,0.283013,0.44343299999999997,0.207754,0.0657992,1,0.531464,0.231818,0.14281,0.09390839999999999,0.0
molid6599,CCN(CC)C(=O)c1nnn(-c2ccc(N)cc2)c1C,1.0,0.13372779,0.46747214,0.30890968,0.089890316,1,0.027476900000000002,0.41814399999999996,0.495097,0.059281600000000004,2,0.172523,0.349549,0.33015,0.147779,1.0
molid6600,Cc1c(C(=O)O)nnn1-c1ccccc1,2.0,0.015747275,0.2828414,0.4683652,0.23304616,2,0.00650731,0.275984,0.5428390000000001,0.17466900000000002,2,0.170756,0.345351,0.33334600000000003,0.15054700000000001,1.0
molid6603,NC(=O)Nc1cccc2c3c([nH]c12)CCCC3,2.0,0.01753417,0.19711985,0.42273706,0.36260894,2,0.0243388,0.16563,0.532782,0.277248,2,0.156825,0.345005,0.345996,0.152173,2.0
molid6606,CC(C)CC(CC(C)C)OCCOCCO,3.0,0.034944504,0.10724477,0.28334993,0.57446086,3,0.0485761,0.0506846,0.22891399999999998,0.671826,3,0.0862372,0.142826,0.310786,0.46015,3.0
molid6610,CCCCCCCc1ccc(C)cc1O,2.0,0.017361816000000002,0.20478944,0.42717427,0.35067448,2,0.00182332,0.132986,0.41047799999999995,0.454712,3,0.084504,0.325468,0.40489200000000003,0.185137,2.0
molid6613,CNS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl,3.0,0.14395954,0.33973435,0.33020747,0.18609862,1,0.20528400000000002,0.456908,0.279886,0.05792230000000001,1,0.0936438,0.42343400000000003,0.37487800000000004,0.108044,1.0
molid6617,NC(=O)Nc1ccccc1,2.0,0.0085057,0.14529087,0.41486523,0.43133828,3,0.0770156,0.24971100000000002,0.5615060000000001,0.111767,2,0.160133,0.341792,0.350543,0.147531,2.0
molid6637,CC[S+](C)CCSP(=O)(OC)OC,0.0,0.8670629999999999,0.10408728,0.022660764,0.00618903,0,0.49013500000000004,0.36498400000000003,0.123544,0.021336700000000004,0,0.6081,0.26195300000000005,0.0839057,0.046041000000000006,0.0
molid6642,COc1ccc2oc(N)nc2c1,2.0,0.0074802290000000006,0.1835049,0.460232,0.34878284,2,0.0240153,0.341829,0.489907,0.14424800000000002,2,0.1296,0.350957,0.372651,0.146792,2.0
molid6652,COC(=O)CCC(Cl)C(C)=O,2.0,0.11107495,0.27031818,0.34431535,0.2742915,2,0.0951808,0.522397,0.31049899999999997,0.0719234,1,0.35432600000000003,0.39784200000000003,0.180697,0.06713560000000002,1.0
molid6658,CCN(CCN(C)C)c1ccccc1,2.0,0.29961407,0.51925325,0.15924355,0.021889118,1,0.0841712,0.522389,0.361769,0.0316708,1,0.150293,0.315233,0.352749,0.181725,2.0
molid6663,COP(=O)(OC)ON1C(=O)c2cccc3cccc(c23)C1=O,1.0,0.54051554,0.22399832,0.13962284,0.095863275,0,0.486749,0.413846,0.08362639999999999,0.0157786,0,0.406627,0.261882,0.200439,0.131053,0.0
molid6674,Nc1ccc2c3c([nH]c2c1)CCCC3,1.0,0.10742214,0.40299386,0.34671015,0.14287384,1,0.00374101,0.18398399999999998,0.504083,0.308192,2,0.170031,0.34566199999999997,0.33797699999999997,0.14633,1.0
molid6680,CC(C)C(Br)C(=O)OC(C)C(Cl)(Cl)Cl,2.0,0.03858452,0.18001124,0.36610648,0.41529778,3,0.182945,0.20209000000000002,0.33734699999999995,0.277618,2,0.285302,0.388942,0.22347199999999998,0.102284,1.0
molid6683,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0.0,0.22550839999999997,0.41519353,0.26517886,0.094119295,1,0.103371,0.16661600000000001,0.35606,0.37395300000000004,3,0.0680904,0.30427,0.398957,0.228683,2.0
molid6686,Cc1cn(-c2cc(N)cc(C(F)(F)F)c2)cn1,0.0,0.5723554,0.3044504,0.09873854,0.024455734,0,0.0110321,0.23895500000000003,0.506488,0.243525,2,0.564565,0.207744,0.13387000000000002,0.09382080000000001,0.0
molid6702,CC(C)c1ccccc1N,2.0,0.062069856,0.4214397,0.38583562,0.13065486,1,0.0286134,0.445292,0.412813,0.11328099999999999,1,0.154897,0.348199,0.354034,0.14287,2.0
molid6721,CC(C)=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,3.0,0.044080984000000004,0.15832731,0.3306496,0.46694207,3,0.147564,0.158077,0.34121399999999996,0.353145,3,0.13714,0.25914499999999996,0.303239,0.300477,2.0
molid6751,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,2.0,0.022396086000000003,0.44487065,0.42905137,0.10368193,1,0.0740375,0.464081,0.41498900000000005,0.0468931,1,0.243094,0.25388,0.27663499999999996,0.22639,2.0
molid6778,CC(=O)C(c1ccccc1)N1CCN(CCOc2ccccc2)CC1,2.0,0.092087045,0.60765123,0.26576063,0.03450105,1,0.07784400000000001,0.531165,0.326381,0.06461030000000001,1,0.046611400000000004,0.365763,0.454478,0.13314700000000002,2.0
molid6811,O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1Cl,0.0,0.90639013,0.07788726,0.01284665,0.0028759659999999998,0,0.9526889999999999,0.0354974,0.0076916,0.00412194,0,0.9785860000000001,0.0156672,0.00288644,0.00286033,0.0
molid6821,CCCOC(=O)COc1cccc(C(C)(C)C)c1,2.0,0.04975373,0.20188699999999998,0.36469144,0.3836678,3,0.00451644,0.0832562,0.349498,0.5627300000000001,3,0.146474,0.311531,0.350288,0.191708,2.0
molid6826,NC(=O)C(=O)O,3.0,0.07593498,0.27893,0.37172392,0.27341115,2,0.00815617,0.0641448,0.278667,0.6490319999999999,3,0.224764,0.254922,0.296566,0.223748,2.0
molid6838,C[N+](C)(C)CC(O)CC(=O)O,3.0,0.10700798,0.25694898,0.34094159999999996,0.29510134,2,0.27965300000000004,0.298293,0.281242,0.140811,1,0.137693,0.163579,0.31114200000000003,0.387586,3.0
molid6843,O=CN(O)CCCP(=O)(O)O,3.0,0.14681855,0.21050946,0.29348084,0.3491911,3,0.020749700000000003,0.316319,0.540091,0.12284,2,0.216183,0.163935,0.27925,0.340633,3.0
molid6846,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,2.0,0.4573784000000001,0.17213628,0.16494356,0.2055417,0,0.271253,0.07335950000000001,0.17929,0.47609799999999997,3,0.185791,0.25801799999999997,0.30947800000000003,0.24671300000000002,2.0
molid6868,CNC(=N)NC(=O)Nc1c(C)cccc1C,1.0,0.05607117,0.31856796,0.3977866,0.22757433,2,0.00861917,0.248083,0.566336,0.17696199999999998,2,0.109949,0.335339,0.37908000000000003,0.17563299999999998,2.0
molid6872,C=CCSC(C)C1(CC=C)C(=O)N=C(O)NC1=O,1.0,0.30594733,0.35432252,0.23133314,0.108397044,1,0.21421500000000002,0.238406,0.305586,0.24179299999999998,2,0.50131,0.282485,0.139929,0.07627569999999999,0.0
molid6873,C=CCC1(C(C)SCCCC)C(=O)N=C(O)NC1=O,2.0,0.26423270000000004,0.34520575,0.2552476,0.13531394,1,0.214629,0.24176,0.292117,0.251494,2,0.47801800000000005,0.223307,0.171156,0.127519,0.0
molid6876,CN=C(O)Sc1ccc(OS(C)(=O)=O)cc1,1.0,0.42266974,0.31959215,0.17751172,0.08022635,0,0.215563,0.45111999999999997,0.213299,0.12001700000000001,1,0.13651,0.19633699999999998,0.321241,0.345912,3.0
molid6897,CC(C(O)c1ccccc1)N(C)CCC#N,2.0,0.3267817,0.4466286,0.18490958,0.041680098,1,0.546945,0.315556,0.113702,0.023796099999999997,0,0.190303,0.33429899999999996,0.321811,0.153587,1.0
molid6916,CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,3.0,0.015802363,0.07183799,0.25490278,0.6574569,3,0.231188,0.0777646,0.23866300000000001,0.452384,3,0.141024,0.134871,0.289331,0.434774,3.0
molid6975,CC(C)CCCCCCCCCCCCCCC(=O)OC(C)C,2.0,0.001483934,0.023864342,0.18216038,0.7924913,3,0.558441,0.0565423,0.113929,0.271088,0,0.0318658,0.09170139999999999,0.276465,0.5999680000000001,3.0
molid6984,CCN(CC)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(CC)CC)cc2)cc1,2.0,0.09994025,0.42470998,0.34731209999999996,0.12803759,1,0.0574861,0.41266499999999995,0.45651800000000003,0.0733307,2,0.189932,0.34924,0.30403600000000003,0.15679200000000001,1.0
molid7005,Nc1nc(=S)ss1,2.0,0.3558203,0.43892002,0.16826971,0.036989942000000005,1,0.00504177,0.09360299999999999,0.35193800000000003,0.5494180000000001,3,0.268624,0.35954899999999995,0.257296,0.114531,1.0
molid7018,CCN1CCCC1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC,2.0,0.115620896,0.2885995,0.34303746,0.25274217,2,0.125882,0.43256000000000006,0.39848,0.0430782,1,0.07587260000000001,0.315352,0.40674,0.202035,2.0
molid7021,CC(c1ccccc1)N(C)N=O,2.0,0.1452841,0.48493963,0.2931455,0.076630734,1,0.08703469999999999,0.6407609999999999,0.24263200000000001,0.029572300000000003,1,0.16443,0.338154,0.347155,0.15026099999999998,2.0
molid7028,CN(SSN(C)C(=O)ON=C1CSCCS1)C(=O)ON=C1CSCCS1,1.0,0.7831081999999999,0.14088804,0.050786644000000006,0.02521711,0,0.17818399999999998,0.49828500000000003,0.21056399999999997,0.11296700000000001,1,0.49480100000000005,0.230533,0.151125,0.12354100000000001,0.0
molid7029,CSC(C)=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SC,1.0,0.8675290999999999,0.114143126,0.015964348,0.0023633589999999998,0,0.8240219999999999,0.0925409,0.0439239,0.039513099999999995,0,0.304383,0.231434,0.245831,0.218352,0.0
molid7030,CC(=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SCCC#N)SCCC#N,1.0,0.66307414,0.25740513,0.06568973,0.013831102,0,0.770428,0.149053,0.0546371,0.0258817,0,0.346554,0.200803,0.22941199999999998,0.22323099999999998,0.0
molid7032,CCSP(SCC)SCC,1.0,0.8540459,0.1280483,0.01601982,0.0018858820000000002,0,0.813797,0.160863,0.022485599999999998,0.00285454,0,0.42472,0.316357,0.16634100000000002,0.0925814,0.0
molid7048,CCCCCCCCCCCCCCCCCOS(=O)(=O)O,2.0,0.017136272,0.08682901400000001,0.27870858,0.61732614,3,0.0905098,0.06273490000000001,0.23970100000000003,0.607054,3,0.0459383,0.13189800000000002,0.296167,0.525997,3.0
molid7060,COP(=O)(OC)OP(=O)(OC)OC,0.0,0.9455037000000001,0.042694625,0.008584395,0.003217307,0,0.982664,0.013417400000000001,0.00229646,0.00162239,0,0.231602,0.169227,0.275737,0.323435,3.0
molid7066,O=[N+]([O-])C(Br)(Br)CO,0.0,0.27762,0.2630836,0.2515078,0.20778859,0,0.5968359999999999,0.321684,0.0643559,0.0171239,0,0.256346,0.362699,0.25645300000000004,0.124502,1.0
molid7077,O=C1c2ccccc2-c2nc3cccc4cccc(c43)n21,2.0,0.05182024,0.17621076,0.33818558,0.43378347,3,0.00222391,0.116976,0.384768,0.496032,3,0.108053,0.362743,0.359041,0.170163,1.0
molid7106,CSC(C)(C)C=NOC(=O)N(C)SN(C)Cc1ccccc1,0.0,0.64395165,0.24423376,0.08482817599999999,0.02698644,0,0.264259,0.29880300000000004,0.275638,0.161301,1,0.345884,0.370422,0.177833,0.105861,1.0
molid7107,CCCCN(CCCC)SN(C)C(=O)ON=CC(C)(C)SC,0.0,0.66114795,0.21682936,0.08670241,0.035320338,0,0.21270100000000003,0.46449300000000004,0.29149200000000003,0.031313799999999996,1,0.729647,0.204211,0.044866199999999995,0.0212748,0.0
molid7111,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2ccccc2C1,2.0,0.039073523,0.23769881,0.39553297,0.32769465,2,0.0212678,0.300162,0.517049,0.161522,2,0.11871500000000001,0.37259200000000003,0.370958,0.137735,1.0
molid7116,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,1.0,0.07003723,0.20487593,0.34572664,0.37936017,3,0.0661593,0.172281,0.381522,0.380037,2,0.42728900000000003,0.25340300000000004,0.177834,0.141475,0.0
molid7124,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,2.0,0.028403572999999998,0.096556395,0.26840797,0.6066321,3,0.00702633,0.108589,0.33491,0.549474,3,0.125555,0.212941,0.289986,0.37151799999999996,3.0
molid7130,CN(N=O)C(=N)N[N+](=O)[O-],1.0,0.45826513,0.36393815,0.14036652,0.037430234,0,0.0353772,0.402884,0.44082200000000005,0.12091800000000001,2,0.161589,0.19481199999999999,0.31450900000000004,0.32909,3.0
molid7140,O=C(O)CC1(CO)CCCCC1,0.0,0.033286847,0.15014258,0.34548840000000003,0.47108215,3,0.00400977,0.07078,0.35705,0.56816,3,0.140522,0.202869,0.32463000000000003,0.33198,3.0
molid7143,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,1.0,0.24504338,0.2369032,0.25930625,0.25874722,2,0.173783,0.455798,0.296123,0.0742953,1,0.143056,0.22514299999999998,0.288588,0.343213,3.0
molid7179,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,1.0,0.056293234000000004,0.52977324,0.34702584,0.066907704,1,0.036532499999999996,0.41641999999999996,0.503363,0.0436848,2,0.199785,0.358308,0.30295,0.138957,1.0
molid7187,O=C(Cn1ccnc1)c1ccc2ccccc2c1,2.0,0.12131660000000001,0.43434322,0.3275126,0.116827615,1,0.00487326,0.265164,0.558558,0.171404,2,0.08293980000000001,0.315153,0.36685100000000004,0.235056,2.0
molid7195,CCCCO,2.0,0.06789108,0.19210729,0.33523179999999997,0.40476987,3,0.0027947,0.0826624,0.339066,0.575477,3,0.20864699999999997,0.24151799999999998,0.30225799999999997,0.247577,2.0
molid7205,CC(C)N=C1SC(=NOC(=O)N(C)SN(C)C(=O)ON=C2SC(=NC(C)C)SC2(C)C)C(C)(C)S1,1.0,0.77858,0.10922659,0.05804997,0.05414343,0,0.294001,0.450978,0.199819,0.0552026,1,0.44426400000000005,0.21317600000000003,0.173334,0.169227,0.0
molid7240,Cc1ccccc1C(=O)NC1=NCCS1,2.0,0.31544206,0.51228297,0.15148751,0.020787476000000003,1,0.28227800000000003,0.42356800000000006,0.256818,0.037336,1,0.40132199999999996,0.300048,0.194969,0.10366099999999999,0.0
molid7242,Nc1ncnc(Nc2cccc(Cl)c2)n1,1.0,0.025408412999999998,0.28273746,0.44235033,0.2495038,2,0.00709376,0.324061,0.515586,0.15325899999999998,2,0.180541,0.352718,0.32476,0.141981,1.0
molid7245,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,2.0,0.23015122,0.41591802,0.26144424,0.09248660000000002,1,0.17532799999999998,0.42252700000000004,0.344171,0.057974,1,0.521252,0.262762,0.137576,0.07840950000000001,0.0
molid7252,CCC(c1cccc(O)c1)C(CC)c1cccc(O)c1,2.0,0.07964219,0.24595177,0.3575877,0.31681836,2,0.0652216,0.217756,0.387852,0.329171,2,0.153364,0.355066,0.34068000000000004,0.15089,1.0
molid7253,NC(=O)C1c2ccccc2CCc2ccccc21,2.0,0.009996464,0.19232287,0.4552674,0.34241322,2,0.0224679,0.265813,0.567488,0.144232,2,0.15470599999999998,0.35239299999999996,0.338239,0.154661,1.0
molid7255,CC(C)C(N)C(=O)O,2.0,0.033930186,0.14256403,0.3339877,0.48951814,3,0.0544883,0.096961,0.358023,0.49052799999999996,3,0.17003,0.214304,0.314732,0.30093400000000003,2.0
molid7275,CC(C)Cc1cccc2c(CC(=O)O)cccc12,2.0,0.15640557,0.42305386,0.30837715,0.11216352,1,0.034000199999999994,0.181909,0.44942,0.33467199999999997,2,0.22275799999999998,0.332189,0.29822600000000005,0.146828,1.0
molid7282,CN(C)N=Nc1ccccc1,1.0,0.30834612,0.43216459999999995,0.20402573,0.05546357,1,0.325866,0.51457,0.148674,0.010890899999999998,1,0.23724,0.323673,0.297752,0.141335,1.0
molid7295,CN(C)N=Nc1ccc(Br)cc1,1.0,0.4808495,0.37905073,0.117515095,0.022584796,0,0.723013,0.20915799999999998,0.0589712,0.00885801,0,0.198493,0.440796,0.281376,0.07933580000000001,1.0
molid7297,NC(=O)NC(c1ccccc1)c1ccccc1,2.0,0.005744684,0.10429197,0.37786314,0.51210016,3,0.00185737,0.0942402,0.484467,0.419436,2,0.143253,0.359969,0.348901,0.147877,1.0
molid7301,CN1CCN(CCCCOc2ccccc2C=Cc2ccccc2)CC1,2.0,0.08912278,0.56328726,0.2965743,0.05101561,1,0.11533800000000001,0.44583900000000004,0.40266799999999997,0.036155900000000005,1,0.015077700000000001,0.207179,0.38781,0.389934,3.0
molid7327,C=C(C)C(=O)OCCOC(=O)NCCC(C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,3.0,0.024720562999999997,0.13978101,0.34218043,0.49331800000000003,3,0.82604,0.0390698,0.05149730000000001,0.0833933,0,0.0227512,0.100088,0.33664099999999997,0.54052,3.0
molid7338,CCOCc1cnc(C)nc1N,2.0,0.1976654,0.4481279,0.27200219999999997,0.08220444,1,0.05627719999999999,0.500421,0.381971,0.061331100000000006,1,0.11188699999999999,0.326812,0.385818,0.175483,2.0
molid7340,NCCCOCCCCOCCCN,2.0,0.06634245,0.26905262,0.3744976,0.29010734,2,0.024580900000000003,0.46056800000000003,0.4633,0.0515519,2,0.0545351,0.162894,0.326345,0.456226,3.0
molid7353,CCCCCCCCCC=CC=CC=CC=CC=CC(=O)OCC,3.0,0.002129235,0.02209837,0.16224007,0.8135323,3,0.09573179999999999,0.0577194,0.221662,0.624887,3,0.0353392,0.20936999999999997,0.381255,0.37403600000000004,2.0
molid7382,COc1ccc(C(=O)CCC(=O)O)c2c(C)c(C)oc12,2.0,0.055725300000000005,0.32693863,0.40406898,0.21326704,2,0.263444,0.223782,0.31358400000000003,0.19919,2,0.250087,0.313394,0.28152,0.154999,1.0
molid7384,COc1ccc(C(=O)CCC(=O)O)c2cc(C)oc12,2.0,0.094922416,0.3504465,0.36630878,0.18832223,2,0.0284668,0.132298,0.425734,0.413501,2,0.238625,0.319038,0.287906,0.15443099999999998,1.0
molid7389,OCC1OC(N2CCN(C3OC(CO)C(O)C(O)C3O)CC2)C(O)C(O)C1O,3.0,0.040386885,0.06837634,0.2139271,0.6773097,3,0.011867200000000001,0.14053800000000002,0.400027,0.447568,3,0.251395,0.0977968,0.228289,0.422519,3.0
molid7391,NS(=O)(=O)c1cc(C(=O)NN2CC3C4CCC(C4)C3C2)ccc1Cl,3.0,0.15379393,0.25914258,0.31050209999999995,0.27656135,2,0.00590006,0.231927,0.443591,0.31858200000000003,2,0.0331725,0.26969699999999996,0.404429,0.29270100000000004,2.0
molid7422,CI,1.0,0.27447740000000004,0.31608862,0.2534979,0.15593615,1,0.849076,0.114014,0.027294299999999997,0.00961613,0,0.363699,0.410455,0.159329,0.06651649999999999,1.0
molid7424,BrCBr,1.0,0.27331832,0.33004418,0.25466847,0.14196907,1,0.017246400000000002,0.351274,0.267831,0.363648,3,0.28179499999999996,0.370476,0.238181,0.10954900000000001,1.0
molid7426,ClCBr,3.0,0.42609224,0.32778520000000005,0.17462459,0.07149798,0,0.00706234,0.410116,0.32307600000000003,0.259746,1,0.281073,0.371196,0.24055,0.107182,1.0
